source,commodity,crop_year,attribute,value,unit,report_date
CONAB,Wheat,1991,Yield,1434.2700032620348,KG/HA,2026-08-03
CONAB,Wheat,1991,Yield,1434.2700032620348,KG/HA,2026-08-04
CONAB,Wheat,1991,Yield,1434.2700032620348,KG/HA,2026-08-05
CONAB,Wheat,1991,Yield,1434.2700032620348,KG/HA,2026-08-06
CONAB,Wheat,1991,Yield,1434.2700032620348,KG/HA,2026-08-07
CONAB,Wheat,1991,Yield,1434.2700032620348,KG/HA,2026-08-08
CONAB,Wheat,1991,Yield,1434.2700032620348,KG/HA,2026-08-10
CONAB,Wheat,1991,Yield,1434.2700032620348,KG/HA,2026-08-11
CONAB,Wheat,1991,Yield,1434.2700032620348,KG/HA,2026-08-12
CONAB,Wheat,1991,Yield,1434.2700032620348,KG/HA,2026-08-13
CONAB,Wheat,1992,Area,1997.8999999999999,1000 HA,2026-07-28
CONAB,Wheat,1992,Area,1997.8999999999999,1000 HA,2026-07-30
CONAB,Wheat,1992,Area,1997.8999999999999,1000 HA,2026-07-31
CONAB,Wheat,1992,Area,1997.8999999999999,1000 HA,2026-08-02
CONAB,Wheat,1992,Area,1997.8999999999999,1000 HA,2026-08-03
CONAB,Wheat,1992,Area,1997.8999999999999,1000 HA,2026-08-04
CONAB,Wheat,1992,Area,1997.8999999999999,1000 HA,2026-08-05
CONAB,Wheat,1992,Area,1997.8999999999999,1000 HA,2026-08-06
CONAB,Wheat,1992,Area,1997.8999999999999,1000 HA,2026-08-07
CONAB,Wheat,1992,Area,1997.8999999999999,1000 HA,2026-08-08
CONAB,Wheat,1992,Area,1997.8999999999999,1000 HA,2026-08-10
CONAB,Wheat,1992,Area,1997.8999999999999,1000 HA,2026-08-11
CONAB,Wheat,1992,Area,1997.8999999999999,1000 HA,2026-08-12
CONAB,Wheat,1992,Area,1997.8999999999999,1000 HA,2026-08-13
CONAB,Wheat,1992,Production,2739.2000000000003,1000 MT,2026-07-28
CONAB,Wheat,1992,Production,2739.2000000000003,1000 MT,2026-07-30
CONAB,Wheat,1992,Production,2739.2000000000003,1000 MT,2026-07-31
CONAB,Wheat,1992,Production,2739.2000000000003,1000 MT,2026-08-02
CONAB,Wheat,1992,Production,2739.2000000000003,1000 MT,2026-08-03
CONAB,Wheat,1992,Production,2739.2000000000003,1000 MT,2026-08-04
CONAB,Wheat,1992,Production,2739.2000000000003,1000 MT,2026-08-05
CONAB,Wheat,1992,Production,2739.2000000000003,1000 MT,2026-08-06
CONAB,Wheat,1992,Production,2739.2000000000003,1000 MT,2026-08-07
CONAB,Wheat,1992,Production,2739.2000000000003,1000 MT,2026-08-08
CONAB,Wheat,1992,Production,2739.2000000000003,1000 MT,2026-08-10
CONAB,Wheat,1992,Production,2739.2000000000003,1000 MT,2026-08-11
CONAB,Wheat,1992,Production,2739.2000000000003,1000 MT,2026-08-12
CONAB,Wheat,1992,Production,2739.2000000000003,1000 MT,2026-08-13
CONAB,Wheat,1992,Yield,1371.03959157115,KG/HA,2026-07-28
CONAB,Wheat,1992,Yield,1371.03959157115,KG/HA,2026-07-30
CONAB,Wheat,1992,Yield,1371.03959157115,KG/HA,2026-07-31
CONAB,Wheat,1992,Yield,1371.03959157115,KG/HA,2026-08-02
CONAB,Wheat,1992,Yield,1371.03959157115,KG/HA,2026-08-03
CONAB,Wheat,1992,Yield,1371.03959157115,KG/HA,2026-08-04
CONAB,Wheat,1992,Yield,1371.03959157115,KG/HA,2026-08-05
CONAB,Wheat,1992,Yield,1371.03959157115,KG/HA,2026-08-06
CONAB,Wheat,1992,Yield,1371.03959157115,KG/HA,2026-08-07
CONAB,Wheat,1992,Yield,1371.03959157115,KG/HA,2026-08-08
CONAB,Wheat,1992,Yield,1371.03959157115,KG/HA,2026-08-10
CONAB,Wheat,1992,Yield,1371.03959157115,KG/HA,2026-08-11
CONAB,Wheat,1992,Yield,1371.03959157115,KG/HA,2026-08-12
CONAB,Wheat,1992,Yield,1371.03959157115,KG/HA,2026-08-13
CONAB,Wheat,1993,Area,1641.8999999999999,1000 HA,2026-07-28
CONAB,Wheat,1993,Area,1641.8999999999999,1000 HA,2026-07-30
CONAB,Wheat,1993,Area,1641.8999999999999,1000 HA,2026-07-31
CONAB,Wheat,1993,Area,1641.8999999999999,1000 HA,2026-08-02
CONAB,Wheat,1993,Area,1641.8999999999999,1000 HA,2026-08-03
CONAB,Wheat,1993,Area,1641.8999999999999,1000 HA,2026-08-04
CONAB,Wheat,1993,Area,1641.8999999999999,1000 HA,2026-08-05
CONAB,Wheat,1993,Area,1641.8999999999999,1000 HA,2026-08-06
CONAB,Wheat,1993,Area,1641.8999999999999,1000 HA,2026-08-07
CONAB,Wheat,1993,Area,1641.8999999999999,1000 HA,2026-08-08
CONAB,Wheat,1993,Area,1641.8999999999999,1000 HA,2026-08-10
CONAB,Wheat,1993,Area,1641.8999999999999,1000 HA,2026-08-11
CONAB,Wheat,1993,Area,1641.8999999999999,1000 HA,2026-08-12
CONAB,Wheat,1993,Area,1641.8999999999999,1000 HA,2026-08-13
CONAB,Wheat,1993,Production,2051.8,1000 MT,2026-07-28
CONAB,Wheat,1993,Production,2051.8,1000 MT,2026-07-30
CONAB,Wheat,1993,Production,2051.8,1000 MT,2026-07-31
CONAB,Wheat,1993,Production,2051.8,1000 MT,2026-08-02
CONAB,Wheat,1993,Production,2051.8,1000 MT,2026-08-03
CONAB,Wheat,1993,Production,2051.8,1000 MT,2026-08-04
CONAB,Wheat,1993,Production,2051.8,1000 MT,2026-08-05
CONAB,Wheat,1993,Production,2051.8,1000 MT,2026-08-06
CONAB,Wheat,1993,Production,2051.8,1000 MT,2026-08-07
CONAB,Wheat,1993,Production,2051.8,1000 MT,2026-08-08
CONAB,Wheat,1993,Production,2051.8,1000 MT,2026-08-10
CONAB,Wheat,1993,Production,2051.8,1000 MT,2026-08-11
CONAB,Wheat,1993,Production,2051.8,1000 MT,2026-08-12
CONAB,Wheat,1993,Production,2051.8,1000 MT,2026-08-13
CONAB,Wheat,1993,Yield,1249.649795968086,KG/HA,2026-07-28
CONAB,Wheat,1993,Yield,1249.649795968086,KG/HA,2026-07-30
CONAB,Wheat,1993,Yield,1249.649795968086,KG/HA,2026-07-31
CONAB,Wheat,1993,Yield,1249.649795968086,KG/HA,2026-08-02
CONAB,Wheat,1993,Yield,1249.649795968086,KG/HA,2026-08-03
CONAB,Wheat,1993,Yield,1249.649795968086,KG/HA,2026-08-04
CONAB,Wheat,1993,Yield,1249.649795968086,KG/HA,2026-08-05
CONAB,Wheat,1993,Yield,1249.649795968086,KG/HA,2026-08-06
CONAB,Wheat,1993,Yield,1249.649795968086,KG/HA,2026-08-07
CONAB,Wheat,1993,Yield,1249.649795968086,KG/HA,2026-08-08
CONAB,Wheat,1993,Yield,1249.649795968086,KG/HA,2026-08-10
CONAB,Wheat,1993,Yield,1249.649795968086,KG/HA,2026-08-11
CONAB,Wheat,1993,Yield,1249.649795968086,KG/HA,2026-08-12
CONAB,Wheat,1993,Yield,1249.649795968086,KG/HA,2026-08-13
CONAB,Wheat,1994,Area,1446.0,1000 HA,2026-07-28
CONAB,Wheat,1994,Area,1446.0,1000 HA,2026-07-30
CONAB,Wheat,1994,Area,1446.0,1000 HA,2026-07-31
CONAB,Wheat,1994,Area,1446.0,1000 HA,2026-08-02
CONAB,Wheat,1994,Area,1446.0,1000 HA,2026-08-03
CONAB,Wheat,1994,Area,1446.0,1000 HA,2026-08-04
CONAB,Wheat,1994,Area,1446.0,1000 HA,2026-08-05
CONAB,Wheat,1994,Area,1446.0,1000 HA,2026-08-06
CONAB,Wheat,1994,Area,1446.0,1000 HA,2026-08-07
CONAB,Wheat,1994,Area,1446.0,1000 HA,2026-08-08
CONAB,Wheat,1994,Area,1446.0,1000 HA,2026-08-10
CONAB,Wheat,1994,Area,1446.0,1000 HA,2026-08-11
CONAB,Wheat,1994,Area,1446.0,1000 HA,2026-08-12
CONAB,Wheat,1994,Area,1446.0,1000 HA,2026-08-13
CONAB,Wheat,1994,Production,2137.8,1000 MT,2026-07-28
CONAB,Wheat,1994,Production,2137.8,1000 MT,2026-07-30
CONAB,Wheat,1994,Production,2137.8,1000 MT,2026-07-31
CONAB,Wheat,1994,Production,2137.8,1000 MT,2026-08-02
CONAB,Wheat,1994,Production,2137.8,1000 MT,2026-08-03
CONAB,Wheat,1994,Production,2137.8,1000 MT,2026-08-04
CONAB,Wheat,1994,Production,2137.8,1000 MT,2026-08-05
CONAB,Wheat,1994,Production,2137.8,1000 MT,2026-08-06
CONAB,Wheat,1994,Production,2137.8,1000 MT,2026-08-07
CONAB,Wheat,1994,Production,2137.8,1000 MT,2026-08-08
CONAB,Wheat,1994,Production,2137.8,1000 MT,2026-08-10
CONAB,Wheat,1994,Production,2137.8,1000 MT,2026-08-11
CONAB,Wheat,1994,Production,2137.8,1000 MT,2026-08-12
CONAB,Wheat,1994,Production,2137.8,1000 MT,2026-08-13
CONAB,Wheat,1994,Yield,1478.4232365145228,KG/HA,2026-07-28
CONAB,Wheat,1994,Yield,1478.4232365145228,KG/HA,2026-07-30
CONAB,Wheat,1994,Yield,1478.4232365145228,KG/HA,2026-07-31
CONAB,Wheat,1994,Yield,1478.4232365145228,KG/HA,2026-08-02
CONAB,Wheat,1994,Yield,1478.4232365145228,KG/HA,2026-08-03
CONAB,Wheat,1994,Yield,1478.4232365145228,KG/HA,2026-08-04
CONAB,Wheat,1994,Yield,1478.4232365145228,KG/HA,2026-08-05
CONAB,Wheat,1994,Yield,1478.4232365145228,KG/HA,2026-08-06
CONAB,Wheat,1994,Yield,1478.4232365145228,KG/HA,2026-08-07
CONAB,Wheat,1994,Yield,1478.4232365145228,KG/HA,2026-08-08
CONAB,Wheat,1994,Yield,1478.4232365145228,KG/HA,2026-08-10
CONAB,Wheat,1994,Yield,1478.4232365145228,KG/HA,2026-08-11
CONAB,Wheat,1994,Yield,1478.4232365145228,KG/HA,2026-08-12
CONAB,Wheat,1994,Yield,1478.4232365145228,KG/HA,2026-08-13
CONAB,Wheat,1995,Area,1033.8,1000 HA,2026-07-28
CONAB,Wheat,1995,Area,1033.8,1000 HA,2026-07-30
CONAB,Wheat,1995,Area,1033.8,1000 HA,2026-07-31
CONAB,Wheat,1995,Area,1033.8,1000 HA,2026-08-02
CONAB,Wheat,1995,Area,1033.8,1000 HA,2026-08-03
CONAB,Wheat,1995,Area,1033.8,1000 HA,2026-08-04
CONAB,Wheat,1995,Area,1033.8,1000 HA,2026-08-05
CONAB,Wheat,1995,Area,1033.8,1000 HA,2026-08-06
CONAB,Wheat,1995,Area,1033.8,1000 HA,2026-08-07
CONAB,Wheat,1995,Area,1033.8,1000 HA,2026-08-08
CONAB,Wheat,1995,Area,1033.8,1000 HA,2026-08-10
CONAB,Wheat,1995,Area,1033.8,1000 HA,2026-08-11
CONAB,Wheat,1995,Area,1033.8,1000 HA,2026-08-12
CONAB,Wheat,1995,Area,1033.8,1000 HA,2026-08-13
CONAB,Wheat,1995,Production,1524.3,1000 MT,2026-07-28
CONAB,Wheat,1995,Production,1524.3,1000 MT,2026-07-30
CONAB,Wheat,1995,Production,1524.3,1000 MT,2026-07-31
CONAB,Wheat,1995,Production,1524.3,1000 MT,2026-08-02
CONAB,Wheat,1995,Production,1524.3,1000 MT,2026-08-03
CONAB,Wheat,1995,Production,1524.3,1000 MT,2026-08-04
CONAB,Wheat,1995,Production,1524.3,1000 MT,2026-08-05
CONAB,Wheat,1995,Production,1524.3,1000 MT,2026-08-06
CONAB,Wheat,1995,Production,1524.3,1000 MT,2026-08-07
CONAB,Wheat,1995,Production,1524.3,1000 MT,2026-08-08
CONAB,Wheat,1995,Production,1524.3,1000 MT,2026-08-10
CONAB,Wheat,1995,Production,1524.3,1000 MT,2026-08-11
CONAB,Wheat,1995,Production,1524.3,1000 MT,2026-08-12
CONAB,Wheat,1995,Production,1524.3,1000 MT,2026-08-13
CONAB,Wheat,1995,Yield,1474.4631456761463,KG/HA,2026-07-28
CONAB,Wheat,1995,Yield,1474.4631456761463,KG/HA,2026-07-30
CONAB,Wheat,1995,Yield,1474.4631456761463,KG/HA,2026-07-31
CONAB,Wheat,1995,Yield,1474.4631456761463,KG/HA,2026-08-02
CONAB,Wheat,1995,Yield,1474.4631456761463,KG/HA,2026-08-03
CONAB,Wheat,1995,Yield,1474.4631456761463,KG/HA,2026-08-04
CONAB,Wheat,1995,Yield,1474.4631456761463,KG/HA,2026-08-05
CONAB,Wheat,1995,Yield,1474.4631456761463,KG/HA,2026-08-06
CONAB,Wheat,1995,Yield,1474.4631456761463,KG/HA,2026-08-07
CONAB,Wheat,1995,Yield,1474.4631456761463,KG/HA,2026-08-08
CONAB,Wheat,1995,Yield,1474.4631456761463,KG/HA,2026-08-10
CONAB,Wheat,1995,Yield,1474.4631456761463,KG/HA,2026-08-11
CONAB,Wheat,1995,Yield,1474.4631456761463,KG/HA,2026-08-12
CONAB,Wheat,1995,Yield,1474.4631456761463,KG/HA,2026-08-13
CONAB,Wheat,1996,Area,1832.8999999999999,1000 HA,2026-07-28
CONAB,Wheat,1996,Area,1832.8999999999999,1000 HA,2026-07-30
CONAB,Wheat,1996,Area,1832.8999999999999,1000 HA,2026-07-31
CONAB,Wheat,1996,Area,1832.8999999999999,1000 HA,2026-08-02
CONAB,Wheat,1996,Area,1832.8999999999999,1000 HA,2026-08-03
CONAB,Wheat,1996,Area,1832.8999999999999,1000 HA,2026-08-04
CONAB,Wheat,1996,Area,1832.8999999999999,1000 HA,2026-08-05
CONAB,Wheat,1996,Area,1832.8999999999999,1000 HA,2026-08-06
CONAB,Wheat,1996,Area,1832.8999999999999,1000 HA,2026-08-07
CONAB,Wheat,1996,Area,1832.8999999999999,1000 HA,2026-08-08
CONAB,Wheat,1996,Area,1832.8999999999999,1000 HA,2026-08-10
CONAB,Wheat,1996,Area,1832.8999999999999,1000 HA,2026-08-11
CONAB,Wheat,1996,Area,1832.8999999999999,1000 HA,2026-08-12
CONAB,Wheat,1996,Area,1832.8999999999999,1000 HA,2026-08-13
CONAB,Wheat,1996,Production,3197.5,1000 MT,2026-07-28
CONAB,Wheat,1996,Production,3197.5,1000 MT,2026-07-30
CONAB,Wheat,1996,Production,3197.5,1000 MT,2026-07-31
CONAB,Wheat,1996,Production,3197.5,1000 MT,2026-08-02
CONAB,Wheat,1996,Production,3197.5,1000 MT,2026-08-03
CONAB,Wheat,1996,Production,3197.5,1000 MT,2026-08-04
CONAB,Wheat,1996,Production,3197.5,1000 MT,2026-08-05
CONAB,Wheat,1996,Production,3197.5,1000 MT,2026-08-06
CONAB,Wheat,1996,Production,3197.5,1000 MT,2026-08-07
CONAB,Wheat,1996,Production,3197.5,1000 MT,2026-08-08
CONAB,Wheat,1996,Production,3197.5,1000 MT,2026-08-10
CONAB,Wheat,1996,Production,3197.5,1000 MT,2026-08-11
CONAB,Wheat,1996,Production,3197.5,1000 MT,2026-08-12
CONAB,Wheat,1996,Production,3197.5,1000 MT,2026-08-13
CONAB,Wheat,1996,Yield,1744.5032462218344,KG/HA,2026-07-28
CONAB,Wheat,1996,Yield,1744.5032462218344,KG/HA,2026-07-30
CONAB,Wheat,1996,Yield,1744.5032462218344,KG/HA,2026-07-31
CONAB,Wheat,1996,Yield,1744.5032462218344,KG/HA,2026-08-02
CONAB,Wheat,1996,Yield,1744.5032462218344,KG/HA,2026-08-03
CONAB,Wheat,1996,Yield,1744.5032462218344,KG/HA,2026-08-04
CONAB,Wheat,1996,Yield,1744.5032462218344,KG/HA,2026-08-05
CONAB,Wheat,1996,Yield,1744.5032462218344,KG/HA,2026-08-06
CONAB,Wheat,1996,Yield,1744.5032462218344,KG/HA,2026-08-07
CONAB,Wheat,1996,Yield,1744.5032462218344,KG/HA,2026-08-08
CONAB,Wheat,1996,Yield,1744.5032462218344,KG/HA,2026-08-10
CONAB,Wheat,1996,Yield,1744.5032462218344,KG/HA,2026-08-11
CONAB,Wheat,1996,Yield,1744.5032462218344,KG/HA,2026-08-12
CONAB,Wheat,1996,Yield,1744.5032462218344,KG/HA,2026-08-13
CONAB,Wheat,1997,Area,1500.9,1000 HA,2026-07-28
CONAB,Wheat,1997,Area,1500.9,1000 HA,2026-07-30
CONAB,Wheat,1997,Area,1500.9,1000 HA,2026-07-31
CONAB,Wheat,1997,Area,1500.9,1000 HA,2026-08-02
CONAB,Wheat,1997,Area,1500.9,1000 HA,2026-08-03
CONAB,Wheat,1997,Area,1500.9,1000 HA,2026-08-04
CONAB,Wheat,1997,Area,1500.9,1000 HA,2026-08-05
CONAB,Wheat,1997,Area,1500.9,1000 HA,2026-08-06
CONAB,Wheat,1997,Area,1500.9,1000 HA,2026-08-07
CONAB,Wheat,1997,Area,1500.9,1000 HA,2026-08-08
CONAB,Wheat,1997,Area,1500.9,1000 HA,2026-08-10
CONAB,Wheat,1997,Area,1500.9,1000 HA,2026-08-11
CONAB,Wheat,1997,Area,1500.9,1000 HA,2026-08-12
CONAB,Wheat,1997,Area,1500.9,1000 HA,2026-08-13
CONAB,Wheat,1997,Production,2406.9,1000 MT,2026-07-28
CONAB,Wheat,1997,Production,2406.9,1000 MT,2026-07-30
CONAB,Wheat,1997,Production,2406.9,1000 MT,2026-07-31
CONAB,Wheat,1997,Production,2406.9,1000 MT,2026-08-02
CONAB,Wheat,1997,Production,2406.9,1000 MT,2026-08-03
CONAB,Wheat,1997,Production,2406.9,1000 MT,2026-08-04
CONAB,Wheat,1997,Production,2406.9,1000 MT,2026-08-05
CONAB,Wheat,1997,Production,2406.9,1000 MT,2026-08-06
CONAB,Wheat,1997,Production,2406.9,1000 MT,2026-08-07
CONAB,Wheat,1997,Production,2406.9,1000 MT,2026-08-08
CONAB,Wheat,1997,Production,2406.9,1000 MT,2026-08-10
CONAB,Wheat,1997,Production,2406.9,1000 MT,2026-08-11
CONAB,Wheat,1997,Production,2406.9,1000 MT,2026-08-12
CONAB,Wheat,1997,Production,2406.9,1000 MT,2026-08-13
CONAB,Wheat,1997,Yield,1603.637817309614,KG/HA,2026-07-28
CONAB,Wheat,1997,Yield,1603.637817309614,KG/HA,2026-07-30
CONAB,Wheat,1997,Yield,1603.637817309614,KG/HA,2026-07-31
CONAB,Wheat,1997,Yield,1603.637817309614,KG/HA,2026-08-02
CONAB,Wheat,1997,Yield,1603.637817309614,KG/HA,2026-08-03
CONAB,Wheat,1997,Yield,1603.637817309614,KG/HA,2026-08-04
CONAB,Wheat,1997,Yield,1603.637817309614,KG/HA,2026-08-05
CONAB,Wheat,1997,Yield,1603.637817309614,KG/HA,2026-08-06
CONAB,Wheat,1997,Yield,1603.637817309614,KG/HA,2026-08-07
CONAB,Wheat,1997,Yield,1603.637817309614,KG/HA,2026-08-08
CONAB,Wheat,1997,Yield,1603.637817309614,KG/HA,2026-08-10
CONAB,Wheat,1997,Yield,1603.637817309614,KG/HA,2026-08-11
CONAB,Wheat,1997,Yield,1603.637817309614,KG/HA,2026-08-12
CONAB,Wheat,1997,Yield,1603.637817309614,KG/HA,2026-08-13
CONAB,Wheat,1998,Area,1373.2,1000 HA,2026-07-28
CONAB,Wheat,1998,Area,1373.2,1000 HA,2026-07-30
CONAB,Wheat,1998,Area,1373.2,1000 HA,2026-07-31
CONAB,Wheat,1998,Area,1373.2,1000 HA,2026-08-02
CONAB,Wheat,1998,Area,1373.2,1000 HA,2026-08-03
CONAB,Wheat,1998,Area,1373.2,1000 HA,2026-08-04
CONAB,Wheat,1998,Area,1373.2,1000 HA,2026-08-05
CONAB,Wheat,1998,Area,1373.2,1000 HA,2026-08-06
CONAB,Wheat,1998,Area,1373.2,1000 HA,2026-08-07
CONAB,Wheat,1998,Area,1373.2,1000 HA,2026-08-08
CONAB,Wheat,1998,Area,1373.2,1000 HA,2026-08-10
CONAB,Wheat,1998,Area,1373.2,1000 HA,2026-08-11
CONAB,Wheat,1998,Area,1373.2,1000 HA,2026-08-12
CONAB,Wheat,1998,Area,1373.2,1000 HA,2026-08-13
CONAB,Wheat,1998,Production,2187.7,1000 MT,2026-07-28
CONAB,Wheat,1998,Production,2187.7,1000 MT,2026-07-30
CONAB,Wheat,1998,Production,2187.7,1000 MT,2026-07-31
CONAB,Wheat,1998,Production,2187.7,1000 MT,2026-08-02
CONAB,Wheat,1998,Production,2187.7,1000 MT,2026-08-03
CONAB,Wheat,1998,Production,2187.7,1000 MT,2026-08-04
CONAB,Wheat,1998,Production,2187.7,1000 MT,2026-08-05
CONAB,Wheat,1998,Production,2187.7,1000 MT,2026-08-06
CONAB,Wheat,1998,Production,2187.7,1000 MT,2026-08-07
CONAB,Wheat,1998,Production,2187.7,1000 MT,2026-08-08
CONAB,Wheat,1998,Production,2187.7,1000 MT,2026-08-10
CONAB,Wheat,1998,Production,2187.7,1000 MT,2026-08-11
CONAB,Wheat,1998,Production,2187.7,1000 MT,2026-08-12
CONAB,Wheat,1998,Production,2187.7,1000 MT,2026-08-13
CONAB,Wheat,1998,Yield,1593.140110690358,KG/HA,2026-07-28
CONAB,Wheat,1998,Yield,1593.140110690358,KG/HA,2026-07-30
CONAB,Wheat,1998,Yield,1593.140110690358,KG/HA,2026-07-31
CONAB,Wheat,1998,Yield,1593.140110690358,KG/HA,2026-08-02
CONAB,Wheat,1998,Yield,1593.140110690358,KG/HA,2026-08-03
CONAB,Wheat,1998,Yield,1593.140110690358,KG/HA,2026-08-04
CONAB,Wheat,1998,Yield,1593.140110690358,KG/HA,2026-08-05
CONAB,Wheat,1998,Yield,1593.140110690358,KG/HA,2026-08-06
CONAB,Wheat,1998,Yield,1593.140110690358,KG/HA,2026-08-07
CONAB,Wheat,1998,Yield,1593.140110690358,KG/HA,2026-08-08
CONAB,Wheat,1998,Yield,1593.140110690358,KG/HA,2026-08-10
CONAB,Wheat,1998,Yield,1593.140110690358,KG/HA,2026-08-11
CONAB,Wheat,1998,Yield,1593.140110690358,KG/HA,2026-08-12
CONAB,Wheat,1998,Yield,1593.140110690358,KG/HA,2026-08-13
CONAB,Wheat,1999,Area,1251.8,1000 HA,2026-07-28
CONAB,Wheat,1999,Area,1251.8,1000 HA,2026-07-30
CONAB,Wheat,1999,Area,1251.8,1000 HA,2026-07-31
CONAB,Wheat,1999,Area,1251.8,1000 HA,2026-08-02
CONAB,Wheat,1999,Area,1251.8,1000 HA,2026-08-03
CONAB,Wheat,1999,Area,1251.8,1000 HA,2026-08-04
CONAB,Wheat,1999,Area,1251.8,1000 HA,2026-08-05
CONAB,Wheat,1999,Area,1251.8,1000 HA,2026-08-06
CONAB,Wheat,1999,Area,1251.8,1000 HA,2026-08-07
CONAB,Wheat,1999,Area,1251.8,1000 HA,2026-08-08
CONAB,Wheat,1999,Area,1251.8,1000 HA,2026-08-10
CONAB,Wheat,1999,Area,1251.8,1000 HA,2026-08-11
CONAB,Wheat,1999,Area,1251.8,1000 HA,2026-08-12
CONAB,Wheat,1999,Area,1251.8,1000 HA,2026-08-13
CONAB,Wheat,1999,Production,2402.8,1000 MT,2026-07-28
CONAB,Wheat,1999,Production,2402.8,1000 MT,2026-07-30
CONAB,Wheat,1999,Production,2402.8,1000 MT,2026-07-31
CONAB,Wheat,1999,Production,2402.8,1000 MT,2026-08-02
CONAB,Wheat,1999,Production,2402.8,1000 MT,2026-08-03
CONAB,Wheat,1999,Production,2402.8,1000 MT,2026-08-04
CONAB,Wheat,1999,Production,2402.8,1000 MT,2026-08-05
CONAB,Wheat,1999,Production,2402.8,1000 MT,2026-08-06
CONAB,Wheat,1999,Production,2402.8,1000 MT,2026-08-07
CONAB,Wheat,1999,Production,2402.8,1000 MT,2026-08-08
CONAB,Wheat,1999,Production,2402.8,1000 MT,2026-08-10
CONAB,Wheat,1999,Production,2402.8,1000 MT,2026-08-11
CONAB,Wheat,1999,Production,2402.8,1000 MT,2026-08-12
CONAB,Wheat,1999,Production,2402.8,1000 MT,2026-08-13
CONAB,Wheat,1999,Yield,1919.4759546253397,KG/HA,2026-07-28
CONAB,Wheat,1999,Yield,1919.4759546253397,KG/HA,2026-07-30
CONAB,Wheat,1999,Yield,1919.4759546253397,KG/HA,2026-07-31
CONAB,Wheat,1999,Yield,1919.4759546253397,KG/HA,2026-08-02
CONAB,Wheat,1999,Yield,1919.4759546253397,KG/HA,2026-08-03
CONAB,Wheat,1999,Yield,1919.4759546253397,KG/HA,2026-08-04
CONAB,Wheat,1999,Yield,1919.4759546253397,KG/HA,2026-08-05
CONAB,Wheat,1999,Yield,1919.4759546253397,KG/HA,2026-08-06
CONAB,Wheat,1999,Yield,1919.4759546253397,KG/HA,2026-08-07
CONAB,Wheat,1999,Yield,1919.4759546253397,KG/HA,2026-08-08
CONAB,Wheat,1999,Yield,1919.4759546253397,KG/HA,2026-08-10
CONAB,Wheat,1999,Yield,1919.4759546253397,KG/HA,2026-08-11
CONAB,Wheat,1999,Yield,1919.4759546253397,KG/HA,2026-08-12
CONAB,Wheat,1999,Yield,1919.4759546253397,KG/HA,2026-08-13
CONAB,Wheat,2000,Area,1468.1,1000 HA,2026-07-28
CONAB,Wheat,2000,Area,1468.1,1000 HA,2026-07-30
CONAB,Wheat,2000,Area,1468.1,1000 HA,2026-07-31
CONAB,Wheat,2000,Area,1468.1,1000 HA,2026-08-02
CONAB,Wheat,2000,Area,1468.1,1000 HA,2026-08-03
CONAB,Wheat,2000,Area,1468.1,1000 HA,2026-08-04
CONAB,Wheat,2000,Area,1468.1,1000 HA,2026-08-05
CONAB,Wheat,2000,Area,1468.1,1000 HA,2026-08-06
CONAB,Wheat,2000,Area,1468.1,1000 HA,2026-08-07
CONAB,Wheat,2000,Area,1468.1,1000 HA,2026-08-08
CONAB,Wheat,2000,Area,1468.1,1000 HA,2026-08-10
CONAB,Wheat,2000,Area,1468.1,1000 HA,2026-08-11
CONAB,Wheat,2000,Area,1468.1,1000 HA,2026-08-12
CONAB,Wheat,2000,Area,1468.1,1000 HA,2026-08-13
CONAB,Wheat,2000,Production,1658.4,1000 MT,2026-07-28
CONAB,Wheat,2000,Production,1658.4,1000 MT,2026-07-30
CONAB,Wheat,2000,Production,1658.4,1000 MT,2026-07-31
CONAB,Wheat,2000,Production,1658.4,1000 MT,2026-08-02
CONAB,Wheat,2000,Production,1658.4,1000 MT,2026-08-03
CONAB,Wheat,2000,Production,1658.4,1000 MT,2026-08-04
CONAB,Wheat,2000,Production,1658.4,1000 MT,2026-08-05
CONAB,Wheat,2000,Production,1658.4,1000 MT,2026-08-06
CONAB,Wheat,2000,Production,1658.4,1000 MT,2026-08-07
CONAB,Wheat,2000,Production,1658.4,1000 MT,2026-08-08
CONAB,Wheat,2000,Production,1658.4,1000 MT,2026-08-10
CONAB,Wheat,2000,Production,1658.4,1000 MT,2026-08-11
CONAB,Wheat,2000,Production,1658.4,1000 MT,2026-08-12
CONAB,Wheat,2000,Production,1658.4,1000 MT,2026-08-13
CONAB,Wheat,2000,Yield,1129.623322661944,KG/HA,2026-07-28
CONAB,Wheat,2000,Yield,1129.623322661944,KG/HA,2026-07-30
CONAB,Wheat,2000,Yield,1129.623322661944,KG/HA,2026-07-31
CONAB,Wheat,2000,Yield,1129.623322661944,KG/HA,2026-08-02
CONAB,Wheat,2000,Yield,1129.623322661944,KG/HA,2026-08-03
CONAB,Wheat,2000,Yield,1129.623322661944,KG/HA,2026-08-04
CONAB,Wheat,2000,Yield,1129.623322661944,KG/HA,2026-08-05
CONAB,Wheat,2000,Yield,1129.623322661944,KG/HA,2026-08-06
CONAB,Wheat,2000,Yield,1129.623322661944,KG/HA,2026-08-07
CONAB,Wheat,2000,Yield,1129.623322661944,KG/HA,2026-08-08
CONAB,Wheat,2000,Yield,1129.623322661944,KG/HA,2026-08-10
CONAB,Wheat,2000,Yield,1129.623322661944,KG/HA,2026-08-11
